4183;495;13041;STA.Mª CABEZA ENTR.CALLE30 EXT SENT A4 - DESDE PL.FDEZ.LADREDA;440234,937796;4471912,651836
4184;495;13042;SANTA MARIA CABEZA S-N - PUENTE DE PRAGA-AGUILON;440458,903518;4472253,605521
4185;495;13043;Pº DE LA ESPERANZA N-S - GARGANTILLA-SANTA MARIA CABEZA;440469,632416;4472435,091086
4186;495;13044;-;441054,857916;4472895,040321
4187;495;13045;-;441025,090415;4472949,620953
4188;495;13048;-;440956,639369;4472826,085426
4189;495;13049;-;441023,695112;4472580,556351
4190;495;13050;-;441381,243288;4473306,093346
4191;495;02013;DR. ESQUERDO S-N - LIRA-ESTRELLA POLAR;443266,294261;4473569,010792
4192;495;02016;DR. ESQUERDO N-S - ANGEL GANIVET-AV. MEDITERRANEO;443243,053903;4473478,126392
4193;495;02017;AV. MEDITERRANEO E-O - CRUZ DEL SUR-PL. CONDE CASAL;443431,540767;4473316,463676
4194;495;13054;-;440690,781325;4472583,357344
4195;495;13055;-;440657,018361;4472486,559178
4196;495;13056;-;440596,094239;4472529,214261
4197;495;13057;-;441281,014826;4473299,102909
4198;495;13058;-;440492,466015;4472127,475173
4199;495;14001;DR. CORTEZO S-N - (DR. CORTEZO-PL. JACINTO BENAVENTE);440409,840275;4474131,181316
4200;495;14002;SAN SEBASTIAN N-S(ENTRADA AL CRUCE) - (ENTRADA AL CRUCE);440593,375204;4474150,224632
4201;495;14003;ATOCHA E-O - (SAN SEBASTIAN-DR. CORTEZO);440543,024524;4474116,427525
4202;495;14004;MAGDALENA O-E - (ENTRADA AL CRUCE);440637,900966;4473969,472147
4203;495;14005;ATOCHA E-O - (LEON-SAN SEBASTIAN);440668,113495;4474050,212153
4204;495;14006;SAN EUGENIO O-E - (ENTRADA AL CRUCE);440905,240755;4473799,682262
4205;495;14007;ATOCHA E-O - (SAN EUGENIO-MOTARIN);440909,328413;4473890,804968
4206;495;14008;ATOCHA E-O - SAN PEDRO-SAN EUGENIO;441043,544506;4473801,409520
4207;495;14009;MARQUES DE LA VALDAVIA S-N - (ENTRADA AL CRUCE);441052,086763;4473313,400618
4208;495;14010;MALLORCA N-S - (ENTRADA AL CRUCE);440891,537996;4473385,364513
4209;495;14011;RONDA VALENCIA E-O - (MARQUES VALDAVIA-MALLORCA);440958,157264;4473327,839829
4210;495;14014;MESON DE PAREDES N-S - (MIGUEL SERVET-RONDA VALENCIA);440588,041749;4473272,182078
4211;495;14015;RONDA VALENCIAO-E - (MESON DE PAREDES-FRAY LUIS LEON);440683,320198;4473219,971072
4212;495;14016;RONDA VALENCIA E-O - (MESON PAREDES-GLORIETA EMBAJADORES);440617,040483;4473206,611588
4213;495;14017;EMBAJADORES S-N - (SEBASTIAN ELCANO-GLORIETA EMBAJADORES);440564,275456;4473052,849008
4214;495;14018;EMBAJADORES N-S(GLORIETA EMBAJADORES-MORATINES) - (GLORIETA EMBAJADORES-MORATINES);440522,024749;4473100,520216
4215;495;14019;Pº ACACIAS O-E(PEÑUELAS-GLORIETA EMBAJADORES) - (PEÑUELAS-GLORIETA EMBAJADORES);440319,524954;4473085,569795
4216;495;14020;RONDA TOLEDO O-E(SORIA-GLORIETA EMBAJADORES) - (SORIA-GLORIETA EMBAJADORES);440289,760728;4473195,458965
4217;495;14021;MIGUEL SERVET N-S - (MESON PAREDES-RONDA TOLEDO);440555,182944;4473260,909033
4218;495;14022;Pº ACACIAS E-O - (EMBAJADORES-Pº ESPERANZA);440235,663622;4473069,330251
4219;495;14023;Pº ESPERANZA S-N - (MORATINES-Pº ACACIAS);440208,989529;4472941,091346
4220;495;14024;Pº ACACIAS E-O - (Pº ESPERANZA-GASOMETRO);440118,169319;4473028,174628
4221;495;14025;GASOMETRO S-N - (Pº ACACIAS-RONDA TOLEDO);440028,206503;4473074,393592
4222;495;14026;Pº ACACIAS O-E - (Pº ESPERANZA-GASOMETRO);440086,571579;4473002,572201
4223;495;05024;JORGE JUAN O-E - Pº CASTELLANA-SERRANO;441650,081800;4475279,416149
4224;495;06008;PRINCIPE VERGARA, 88 S-N - GENERAL ORAA-MARIA MOLINA;442505,000744;4476610,150716
4225;495;06009;MARIA MOLINA (DEBAJO TUNEL) O-E - SERRANO-VELAZQUEZ;442050,931058;4476768,676250
4226;495;14027;Pº ACACIAS O-E - (Pº LOS OLMOS-GASOMETRO);439947,916338;4472954,834659
4227;495;14028;Pº ACACIAS E-O - (GASOMETRO-Pº LOS OLMOS);439939,255902;4472964,798298
4228;495;14029;Pº DE LOS OLMOS N-S - (RONDA TOLEDO-Pº ACACIAS);439798,101137;4473016,900145
4229;495;14030;Pº ACACIAS O-E - (PIRAMIDES-DR. VALLEJO NAJERA);439718,867815;4472833,049158
4230;495;14031;EMBAJADORES S-N - (SANTA MARIA CABEZA-PALOS DE LA FRONTERA);440712,439464;4472802,102311
4231;495;14032;EMBAJADORES N-S - (LABRADOR-SANTA MARIA CABEZA);440687,943594;4472820,058766
4232;495;11041;HIERRO N-S - ANTRACITA-BRONCE;441544,236219;4471438,183671
4233;495;14033;LABRADOR O-E - (M. VARGAS-EMBAJADORES);440608,783092;4472843,205990
4234;495;14034;EMBAJADORES S-N - (PALOS FRONTERA-SEBASTIAN ELCANO);440622,269024;4472955,960671
4235;495;14035;PALOS DE LA FRONTERA E-O - (BERNARDINO OBREGON-EMBAJADORES);440746,377602;4472914,503884
4236;495;14036;EMBAJADORES N-S - (MORATINES-LABRADOR);440603,398915;4472962,859237
4237;495;14037;MORATINES O-E - (M. VARGAS-EMBAJADORES);440520,035468;4472996,690302
4238;495;14038;RDA. TOLEDO E-O - (EMBAJADORES-RIBERA DE CURTIDORES);440207,037673;4473228,099931
4239;495;14041;RONDA TOLEDO O-E - (TOLEDO-GASOMETRO);439918,886578;4473289,031525
4240;495;14042;Pº YESERIAS N-S - (ENTRADA AL CRUCE);439976,270601;4472474,135507
4241;495;14043;NAVES N-S - (ENTRADA AL CRUCE);440116,221964;4472367,471172
4242;495;15001;Pº PRADO S-N - MONTALBAN-PL. CIBELES (LATERAL);441336,681574;4474630,508824
4243;495;15002;Pº PRADO S-N - PL. CANOVAS DEL CASTILLO-PL. CIBELES;441283,152588;4474519,098889
4244;495;15004;Pº RECOLETOS N-S - PRIM-PL. CIBELES;441397,253215;4474964,683841
4245;495;15005;BARQUILLO N-S - INFANTAS-ALCALA;441097,918875;4474762,696134
4246;495;15006;ALCALA E-O - PL. CIBELES-BARQUILLO;441206,871381;4474731,090433
4247;495;15007;ALCALA E-O - BARQUILLO-GRAN VIA;441068,325663;4474698,102696
4248;495;15008;ALCALA O-E - GRAN VIA-CEDACEROS (MICRO P.M.5);440940,753325;4474652,539554
4249;495;15009;ALCALA O-E - GRAN VIA-MARQUES CUBAS (MICRO P.M.6);441064,666910;4474676,906919
4250;495;15010;ALCALA O-E - CEDACEROS-GRAN VIA;440879,421431;4474615,595106
4251;495;15011;CEDACEROS S-N - CARRERA SAN JERONIMO-ALCALA;440852,439792;4474540,137031
4252;495;15012;ALCALA E-O - CEDACEROS-PELIGROS;440799,652829;4474596,009715
4253;495;15013;PELIGROS S-N - ALCALA-GRAN VIA;440767,731396;4474627,379546
4254;495;15014;CRUZ S-N - (ENTRADA A CRUCE);440664,907734;4474412,582964
4255;495;15015;(TACTICO) CARRERA SAN JERONIMO O-E - PTA. SOL-PL. CANALEJAS;440651,809153;4474445,335015
4256;495;15016;GRAN VIA S. FRANCISCO S-N - SAN BERNABE-CRA. SAN FRANCISCO;440715,119042;4474497,458835
4257;495;15019;BARQUILLO N-S - GRAVINA-AUGUSTO FIGUEROA;441097,743191;4475061,576445
4258;495;15021;PRIM E-O - CONDE XIQUENA-BARQUILLO;441167,336056;4475025,703088
4259;495;97037;BAILEN N-S - CUESTA DE LA VEGA-DON PEDRO;439564,149890;4474215,004370
4260;495;97038;CUESTA DE LA VEGA O-E - CCUESTA - BAILEN;439476,108298;4474282,963222
4261;495;97039;BAILEN N-S - REQUENA-CUESTA DE LA VEGA;439575,431909;4474346,533466
4262;495;97041;BAILEN S-N  - DON PEDRO-MAYOR;439573,377106;4474218,170511
4263;495;97043;CRA. SAN FRANCISCO E-O - ISIDRO LABRADOR-GRAN VIA SAN FRANCISCO;439646,998594;4473828,598091
4264;495;97044;- CRA. SAN FRANCISCO-SAN BERNABE;439541,656776;4473715,954963
4265;495;97045;- SAN BERNABE-CRA. SAN FRANCISCO;439573,676714;4473659,069515
4266;495;97046;-;439542,500806;4473624,318141
4267;495;97047;MILANESES N-S(ENTRADA A MAYOR) - CUESTA SNTIAGO - MAYOR;439912,253292;4474387,096981
4268;495;97048;MAYOR O-E - PL. VILLA-MILANESES;439857,177458;4474333,725825
4269;495;97049;MAYOR O-E - COMANDANTE MORENAS-BORDADORES;440038,085766;4474390,395310
4270;495;97050;PL. COMANDANTE MORENAS N-S - FUENTES - C. SANTIAGO;439990,041304;4474420,825371
4271;495;15300;PL. CIBELES S-N - DELANTE GRUPO 11 (MICRO P.M.6);441336,359811;4474714,810896
4272;495;15301;PL. CIBELES N-S - DELANTE GRUPO 9 (MICRO P.M.2);441272,261182;4474721,931216
4273;495;15302;PL. CIBELES S-N - DELANTE GRUPO 12 (MICRO P.M.7);441343,277729;4474767,901896
4274;495;15303;ALCALA E-O - DELANTE GRUPO 1 (MICRO P.M.1);441014,621721;4474682,788532
4275;495;15305;ALCALA E-O - DELANTE GRUPO 3 (MICRO P.M.4);440997,151046;4474657,830699
4276;495;15306;ALCALA O-E - DELANTE GRUPO 5 (MICRO P.M.2);440992,878996;4474671,750752
4277;495;97303;MAYOR O-E - ANTERIOR GRUPO 6;439580,546296;4474275,501904
4278;495;97304;MAYOR O-E - DELANTE GRUPO 6;439629,788740;4474281,011548
4279;495;97305;BAILEN N-S(GIRO IZDA. A MAYOR) - BAILEN N-S(GIRO IZDA. A MAYOR);439575,893006;4474310,083316
4280;495;16001;AMANIEL O-E - REYES-NOVICIADO (FRENTE ESTACION);439920,360287;4475280,749858
4281;495;16002;REYES O-E - SAN BERNARDO-AMANIEL FRENTE MINISTERIO JUSTICIA);440016,498472;4475303,033354
4282;495;16003;ALAMO S-N - GENERAL MITRE-REYES;439962,317984;4475238,418594
4283;495;16005;SAN LEONARDO E-O - MAESTRO GUERRERO-PRINCESA;439773,062272;4475337,964786
4284;495;16006;PL. ESPAÑA N-S - SAN LEONARDO-CUESTA SAN VICENTE;439747,136102;4475276,301784
4285;495;16007;CUESTA SAN VICENTE O-E - GRAN VIA-FERRAZ;439760,845780;4475176,394607
4286;495;16008;PL. ESPAÑA S-N - REYES-SAN LEONARDO;439781,004669;4475236,969257
4287;495;16009;GENERAL MITRE E-O - ALAMO-GRAN VIA;439891,618553;4475182,578565
4288;495;16010;GRAN VIA N-S - DR. CARRACEDO-ISABEL LA CATOLICA;439894,091797;4475120,633451
4289;495;16011;GRAN VIA, 57 N-S - ISABEL LA CATOLICA-SAN BERNARDO;439973,597320;4475052,546548
4290;495;16012;ISABEL LA CATOLICA O-E - PZA. SANTO DOMINGO-GRAN VIA;439939,357342;4475018,739638
4291;495;16013;FLOR BAJA O-E - LEGANITOS-GRAN VIA;439887,056456;4475078,105037
4292;495;16014;GRAN VIA, 64 S-N - GARCIA MOLINAS-GENERAL MITRE;439916,077710;4475114,516832
4293;495;16015;(AFOROS) SAN BERNARDO, 37 E-O - ANTONIO GRILO-GRAN VIA;440078,162058;4475114,611099
4294;495;16016;GRAN VIA, 51 N-S - SAN BERNARDO-SILVA;440085,678859;4474960,594844
4295;495;16017;SAN BERNARDO, 15 O-E - PL. SANTO DOMINGO-GRAN VIA;440026,038450;4474910,177037
4296;495;16018;(AFOROS) SAN BERNARDO, 15 E-O - GRAN VIA-PL. SANTO DOMINGO;440019,128019;4474908,571779
4297;495;16019;GRAN VIA, 64 S-N - SAN BERNARDO-GARCIA MOLINAS;440024,475407;4475022,329825
4298;495;16021;SILVA O-E - PL. SANTO DOMINGO-GRAN VIA;440057,837864;4474893,441681
4299;495;16023;GRAN VIA, 39 N-S - PL. CALLAO-MESONEROS ROMANOS;440290,417301;4474845,145494
4300;495;16025;MESONERO ROMANOS O-E - ABADA-GRAN VIA;440366,298869;4474784,715217
4301;495;16026;(AFOROS) GRAN VIA, 44 S-N - JIMENEZ QUESADA-MESONERO ROMANOS;440408,087895;4474842,058483
4302;495;16027;JIMENEZ QUESADA E-O - DESENGAÑO-GRAN VIA;440472,228370;4474876,660872
4303;495;16029;TRES CRUCES O-E - PL. DEL CARMEN-GRAN VIA;440488,088643;4474763,185297
4304;495;16031;Pº FLORIDA, 11 N-S - MOZART-ENTRADA ESTACION DEL NORTE;438908,202989;4474983,634786
4305;495;16033;(AFOROS) HORTALEZA, 11 O-E - GRAN VIA-INFANTAS;440634,197512;4474846,653928
4306;495;16034;GRAN VIA, 19 N-S - MONTERA-PELIGROS;440672,161273;4474809,233106
4307;495;16035;GRAN VIA S-N - VICTOR HUGO-CLAVEL;440862,228536;4474750,649436
4308;495;16036;GRAN VIA N-S - PELIGROS-CABALLERO DE GRACIA;440804,241392;4474764,332870
4309;495;16037;GRAN VIA N-S - PELIGROS-CABALLERO DE GRACIA;440720,748616;4474805,228556
4310;495;16038;HORTALEZA, 26 O-E - INFANTAS-SAN MARCOS;440691,957777;4474961,695110
4311;495;16039;INFANTAS S-N - PL. VAZQUEZ DE MELLA-HORTALEZA;440721,346616;4474908,924186
4312;495;16040;AUGUSTO FIGUEROA S-N - ESQUINA C/ PELAYO;440845,321401;4475089,577907
4313;495;16042;CUESTA SAN VICENTE O-E - BAILEN-GRAN VIA;439664,576859;4475089,348537
4314;495;16043;BAILEN S-N - LATERAL;439646,262687;4474927,467234
4315;495;16044;(MICRO) CUESTA SAN VICENTE E-O - BAILEN-GRAN VIA;439556,206044;4475002,576877
4316;495;16045;FERRAZ N-S - LATERAL;439525,021468;4475128,234978
4317;495;16046;CUESTA SAN VICENTE, 14 O-E - ARRIZA-BAILEN;439469,813164;4474910,308862
4318;495;16047;(TACTICO) SALIDA JARDINES PALACIO REAL -;439393,122868;4474834,199434
4319;495;16048;ARRIAZA N-S - IRUN-CUESTA SAN VICENTE;439370,385980;4474958,697554
4320;495;16049;CUESTA SAN VICENTE O-E - SALIDA CALLE 30-ARRIAZA;439221,565000;4474856,277320
4321;495;16050;CUESTA SAN VICENTE E-O - Pº DEL REY-GTA. SAN VICENTE;439154,766485;4474871,369530
4322;495;16051;PASEO DEL REY N-S - IRUN-CUESTA SAN VICENTE;439188,991750;4474950,524583
4323;495;16052;Pº VIRGEN DEL PUERTO S-N - C. DE PLASENCIA-GTZ. SAN VICENTE;439009,870136;4474663,641191
4324;495;16053;M-30 SALIDA TUNEL O-E - ENTRADA GTA. SAN VICENTE (90mts);438982,942586;4474712,222760
4325;495;16054;SEGOVIA, 65 E-O - RONDA SEGOVIA-Pº VIRGEN DEL PUERTO;439107,433597;4474163,875016
4326;495;16055;Pº VIRGEN DEL PUERTO, 13 S-N - MANZANARES-SEGOVIA;438926,397210;4474052,619677
4327;495;16056;PUENTE DE SEGOVIA O-E - Pº EXTREMADURA-Pº VIRGEN DEL PUERTO;438780,649189;4474163,188124
4328;495;16059;RONDA SEGOVIA S-N - ALGECIRAS-SEGOVIA;439252,088847;4474041,792701
4329;495;16060;SEGOVIA, 61 O-E - MAZARREDO-RONDA SEGOVIA;439173,739901;4474152,176035
4330;495;16061;CUESTA DE LA VEGA N-S - C. DE PLASENCIA-SEGOVIA;439292,016854;4474223,180451
4331;495;16062;(TACTICO) Pº VIRGEN DEL PUERTO N-E - GIRO CIUDAD DE PLASENCIA;438953,961554;4474275,882281
4332;495;16065;(TACTICO) MOZART N-S -;438897,910817;4475055,105329
4333;495;16301;(MICRO) CUESTA SAN VICENTE S-N - DELANTE GRUPO 2 (P.M.2);439642,823884;4475070,781014
4334;495;16302;(MICRO) CUESTA SAN VICENTE S-N - GIRO FERRAZ INTERNO (P.M.3);439618,982660;4475027,963384
4335;495;16303;(MICRO) CUESTA SAN VICENTE S-N - DELANTE GRUPO 4 (P.M.4);439600,409061;4475021,553967
4336;495;16304;(MICRO) CUESTA SAN VICENTE N-S - DELANTE GRUPO 5 (P.M.5);439590,035973;4475031,269351
4337;495;17001;FDEZ. DE LOS RIOS O-E - PRINCESA-ARCIPRESTE DE HITA;439125,984040;4476561,994836
4338;495;17002;PRINCESA S-N - PL. MONCLOA-Pº MORET;439133,331817;4476425,734122
4339;495;17003;PRINCESA N-S - GIRO IZDA. FERNANDO CATOLICO;439118,802636;4476437,348024
4340;495;17004;Pº MORET ENTRADA O-E - MARTIN DE LOS HEROS-PRINCESA;438971,296984;4476425,417810
4341;495;17005;PRINCESA S-N - MELENDEZ VALDES-PL. MONCLOA;439198,725716;4476304,546014
4342;495;17006;MELENDEZ VALDES E-O - ARCIPRESTE DE HITA-PRINCESA;439256,221862;4476297,864878
4343;495;17010;PRINCESA N-S - ALTAMIRANO-MARQUES DE URQUIJO;439323,563149;4476057,866138
4344;495;17011;ALBERTO AGUILERA E-O - ANDRES MELLADO-GAZTAMBIDE;439474,695863;4475998,282106
4345;495;17012;MARQUES DE URQUIJO O-E - MARTIN DE LOS HEROS-TUTOR;439253,738954;4475960,830730
4346;495;17013;PRINCESA S-N - ALBERTO AGUILERA-RODRIGUEZ SAN PEDRO;439336,131179;4476050,977355
4347;495;17014;MARQUES DE URQUIJO E-O - PRINCESA-TUTOR;439303,298032;4475992,766944
4348;495;17015;PRINCESA, 41 N-S - BUEN SUCESO-QUINTANA;439408,650292;4475889,360973
4349;495;17017;PRINCESA S-N - SEMINARIO DE NOBLES-SERRANO JOVER;439504,706188;4475738,609238
4350;495;17018;(MICRO) PRINCESA S-N - SERRANO JOVER-ALBERTO AGUILERA;439439,694002;4475858,340546
4351;495;17019;(MICRO) PRINCESA, 39 N-S - QUINTANA-REY FRANCISCO;439473,891315;4475773,051384
4352;495;17020;EVARISTO SAN MIGUEL O-E - TUTOR-PRINCESA;439481,222132;4475635,556587
4353;495;17021;PRINCESA S-N - SAN LEONARDO-DUQUE DE LIRIA;439683,904341;4475406,024335
4354;495;17022;(AFOROS) PRINCESA N-S - VENTURA RODRIGUEZ-PL. ESPAÑA;439635,145103;4475478,101202
4355;495;17023;VENTURA RODRIGUEZ O-E - TUTOR-PRINCESA;439567,086547;4475439,045931
4356;495;17024;ROMERO ROBLEDO E-O - MENDIZABAL-FERRAZ;439182,380686;4476474,766127
4357;495;17025;FERRAZ S-N - BENITO GUTIERREZ-ROMERO ROBLEDO;439173,782137;4476472,226235
4358;495;17026;ROMERO ROBLEDO, 21 E-O - MENDIZABAL-FERRAZ;438921,561729;4476120,279187
4359;495;17027;FERRAZ, 95  S-N - BENITO GUTIERREZ-ROMERO ROBLEDO;438875,637114;4476041,474448
4360;495;17028;PINTOR ROSALES N-S - BENITO GUTIERREZ-ALTAMIRANO;438813,819229;4475928,081466
4361;495;17029;MARQUES DE URQUIJO E-O - PINTOR ROSALES-FERRAZ;438929,774407;4475827,477627
4362;495;17030;FRANCISCO Y JACINTO ALCANTARA E-O - ENTRADA A CRUCE;438843,170391;4475811,940293
4363;495;17032;MARQUES DE URQUIJO E-O - FERRAZ-PINTOR ROSALES;438973,086806;4475857,453827
4364;495;17033;PINTOR ROSALES N-S - BUEN SUCESO-QUINTANA;439039,349539;4475616,014159
4365;495;17034;QUINTANA E-O - MARTIN HEROS-MENDIZABAL;439281,541745;4475717,871412
4366;495;17035;QUINTANA E-O - FERRAZ-PINTOR ROSALES;439121,351753;4475625,856397
4367;495;17036;LUISA FERNANDA E-O - MENDIZABAL-FERRAZ;439406,796499;4475396,821878
4368;495;17037;FERRAZ S-N - VENTURA RODRIGUEZ-LUISA FERNANDA;439460,128745;4475241,612040
4369;495;17038;FERNANDO EL CATOLICO E-O - HILARION ESLAVA-ARCIPRESTE DE HITA;439289,332863;4476430,982533
4370;495;17039;MARTIN DE LOS HEROS S-N - BUEN SUCESO-MARQUES DE URQUIJO;439217,174951;4475870,520246
4371;495;17040;MARQUES DE URQUIJO E-O - MARTIN HEROS-MENDIZABAL;439142,951712;4475926,397309
4372;495;17041;REY FRANCISCO E-O - FERRAZ-PINTOR ROSALES;439212,586087;4475526,210504
4373;495;17042;PRINCESA S-N - SENECA-MORET;438948,213473;4476608,920829
4374;495;17043;ISAAC PERAL N-S - PL. CRISTO REY-DONOSO CORTES;439197,054439;4476642,092754
4375;495;17044;DONOSO CORTES E-O - HILARION ESLAVA-ISAAC PERAL;439311,274344;4476669,283800
4376;495;17045;PRINCESA N-S - PL. MONCLOA-ROMERO ROBLEDO;439192,220214;4476300,505049
4377;495;17046;FERRAZ, 13 S-N - REY FRANCISCO-QUINTANA;439219,072958;4475569,316551
4378;495;17309;(MICRO) QUINTANA E-O - DELANTE GRUPO 10;439423,446571;4475797,327991
4379;495;18001;-;439629,432542;4476613,681510
4380;495;18002;-;439595,464818;4476099,633063
4381;495;18003;-;439543,358460;4476531,408232
4382;495;18004;-;439638,700922;4475962,259922
4383;495;18005;-;440169,698822;4475902,518036
4384;495;18006;-;439690,393961;4475970,388348
4385;495;18007;-;439419,277772;4475995,608804
4386;495;18008;-;440074,411050;4475903,168178
4387;495;18010;-;439945,720012;4475833,566608
4388;495;18011;-;439891,903909;4475940,733570
4389;495;18012;-;439858,162230;4475932,492522
4390;495;18015;-;440210,835274;4475771,766938
4391;495;18016;-;439688,192997;4475893,107384
4392;495;18018;-;440215,412663;4475744,328270
4393;495;18020;-;440099,915612;4475391,050433
4394;495;18021;-;440063,865000;4475445,527703
4395;495;18022;-;440100,791476;4475206,794378
4396;495;18300;-;440281,026087;4475884,045615
4397;495;18301;-;440199,350378;4475898,296161
4398;495;18302;-;440280,347736;4475872,560937
4399;495;18303;-;440195,255330;4475885,863930
4400;495;18305;-;440363,481907;4475853,808241
4401;495;18306;-;439545,615299;4475988,430382
4402;495;18308;-;439537,476270;4475940,807581
4403;495;19001;-;440274,382688;4476480,991590
4404;495;19002;-;440370,565445;4476459,809851
4405;495;19003;-;440676,248404;4476426,105486
4406;495;19004;-;440411,237992;4476212,609772
4407;495;19005;-;440547,639255;4476052,010513
4408;495;19006;-;440335,899318;4476202,375889
4409;495;19007;-;440374,193958;4476575,334162
4410;495;19008;-;440497,982103;4475909,523500
4411;495;19009;-;440664,794555;4475926,212538
4412;495;19010;-;440762,610114;4475833,000960
4413;495;19011;-;440713,509963;4475777,938600
4414;495;19013;-;440466,319310;4476360,858704
4415;495;19014;-;440637,592525;4476404,260807
4416;495;19015;-;440479,612224;4476181,372528
4417;495;19016;-;440599,254929;4475797,736511
4418;495;19018;-;440283,526258;4476048,648991
4419;495;20001;-;439940,326056;4476918,613824
4420;495;20002;-;440043,210677;4476951,477134
4421;495;20003;-;440200,617793;4476902,268900
4422;495;20006;-;439984,006138;4476151,128697
4423;495;20007;-;439952,849984;4476251,723155
4424;495;20008;-;440029,715393;4476778,539704
4425;495;20009;-;440097,322417;4476364,434103
4426;495;21001;-;441477,708554;4476616,205781
4427;495;21002;-;441143,506146;4476488,046592
4428;495;21003;-;441207,530087;4476478,729041
4429;495;21004;-;441615,688559;4476258,741964
4430;495;21005;-;441085,856599;4476231,126346
4431;495;21006;-;441336,437955;4476240,241600
4432;495;21007;-;441445,616941;4476169,496041
4433;495;21010;-;440578,951643;4476878,145884
4434;495;21011;-;440748,728812;4476441,374365
4435;495;21012;-;440660,875305;4477051,421471
4436;495;21014;-;441560,220668;4476736,058103
4437;495;21015;-;441504,324376;4476938,962633
4438;495;21016;-;441513,879171;4476487,250231
4439;495;21017;-;440763,044498;4476727,514820
4440;495;21018;-;440887,937007;4476354,449564
4441;495;21019;-;440967,773364;4476850,005801
4442;495;21020;-;441376,968343;4476821,472438
4443;495;21021;-;441688,446003;4476805,375058
4444;495;21022;-;441630,123293;4476624,968458
4445;495;21023;-;441035,682517;4476512,965640
4446;495;21024;-;441000,210909;4476484,640589
4447;495;21025;-;441352,386206;4476482,389226
4448;495;21026;-;441481,688845;4476406,195090
4449;495;21027;-;441472,657154;4476342,036586
4450;495;21028;-;441191,093436;4476234,130042
4451;495;21031;-;441550,063302;4476641,271772
4452;495;21032;-;441598,264702;4476500,539672
4453;495;21033;-;440911,718271;4476472,428701
4454;495;22001;-;440401,032034;4477383,756314
4455;495;22002;-;440786,074478;4477247,000296
4456;495;22003;-;440556,778262;4477268,786388
4457;495;22004;-;441090,139157;4477323,326116
4458;495;22005;-;441142,472525;4477220,356744
4459;495;22006;-;441178,786002;4477315,323209
4460;495;22007;-;441330,116304;4477185,705782
4461;495;22008;-;441467,496762;4477025,365342
4462;495;22009;-;441445,576280;4477326,837154
4463;495;22010;-;441146,659082;4477350,363417
4464;495;21035;SANTA ENGRACIA - BRETON DE LOS HERREROS Y RIOS ROSAS;440626,644520;4477156,942817
4465;495;22300;-;441428,941950;4477131,186947
4466;495;22301;-;441429,132781;4477183,897761
4467;495;22302;-;441433,832909;4477145,858651
4468;495;22303;-;441383,987873;4477173,672151
4469;495;22304;-;441450,383608;4477084,618346
4470;495;23004;-;439210,258361;4477127,774864
4471;495;23005;-;439329,637739;4477026,905960
4472;495;23008;-;439722,522565;4477367,356926
4473;495;23009;-;439685,441667;4477427,186349
4474;495;23010;-;439856,980050;4477570,333311
4475;495;23014;-;439661,038065;4477065,166220
4476;495;23032;-;439389,794243;4477994,340561
4477;495;23033;-;439312,578592;4477954,436718
4478;495;30001;Pº DE LA FLORIDA, 42 S-N - GTA. SAN VICENTE-P.P. 35;438821,390989;4475102,882975
4479;495;30002;Pº DE LA FLORIDA, 52 N-S - PTE. REINA VICTORIA-P.P. 35;438701,686752;4475221,618494
4480;495;30006;AV. VALLADOLID, 25 S-N - DEPENDENCIA DE TRAFICO-P.P. 11;438377,325882;4475591,011193
4481;495;30007;AV. VALLADOLID, 33 N-S - P.P. 11-DEPENDENCIA DE TRAFICO;438318,774334;4475688,964890
4482;495;30008;(TACTICO) MOZART E-O - ENTRADA AL CRUCE;438611,127672;4475349,033697
4483;495;97065;Av.Valladolid S-N - Loeches y Av. Marques de Monistrol;437905,878656;4476290,634876
4484;495;30012;(AFOROS) AV. VALLADOLID N-S - AV. MARQUES DE MONISTROL-LOECHES;437934,430106;4476230,724173
4485;495;97067;Av. Seneca 14 E-O - Entrada Pte Franceses;438058,599566;4476489,771980
4486;495;97068;M-30 N-S - Entrada Pte Franceses por Cra del Pardo;437700,695642;4476610,510904
4487;495;97069;Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla;437560,439238;4476438,317608
4488;495;97070;Marques de Monistrol O-E - Entrada pte Franceses por M-30;437610,470051;4476412,049400
4489;495;30019;MARTIN FIERRO N-S - JUAN HERRERA-OBISPO TREJO;438037,778630;4476700,503291
4490;495;30020;MARTIN FIERRO S-N - AV. SENECA-OBISPO TREJO;438080,911047;4476586,404689
4491;495;30022;(TACTICO) ARQUITECTO LOPEZ OTERO N-S - GIRO IZDA. JUAN HERRERA;437972,349875;4476912,813453
4492;495;30023;JUAN DE HERRERA 6 E-O - AV. PUERTA HIERRO-MARTIN FIERRO;438098,404159;4476915,219834
4493;495;30024;(TACTICO) MARTIN FIERRO(GRUPO 5) - (EN RT);438003,537210;4476849,908164
4494;495;30300;(MICRO) PUENTE  FRANCESES INTERNO(DETRÁS GRUPO 15);437774,507882;4476416,753773
4495;495;31001;(MICRO) FRANCOS RODRIGUEZ E-O - LOPE HARO-MARGARITAS;440287,922994;4478882,646535
4496;495;31002;FRANCOS RODRIGUEZ O-E - JUAN ENCINA-JERONIMA LLORENTE;440254,799423;4478878,751869
4497;495;31003;FRANCOS RODRIGUEZ E-O - MARGARITAS-JOSE CALVO;440169,372606;4478890,591505
